"id","price","speed","hd","ram","screen"
2100,1995,66,340,8,15
2102,2944,50,528,16,14
2104,2854,33,340,8,14
2108,1644,33,107,2,14
2110,2744,25,528,16,14
2112,2844,33,528,16,14
2118,2290,33,214,4,14
2120,2969,33,340,4,14
2122,2944,66,340,8,17
2124,2190,33,214,4,14
2126,2490,33,426,8,14
2128,2185,33,340,8,17
2132,2444,66,214,4,14
2134,2995,66,340,16,15
2136,2444,50,426,8,14
2140,1798,25,170,4,14
2142,2999,66,340,8,15
2146,2059,33,212,4,14
2148,1275,25,212,4,14
2150,2595,66,424,4,17
2152,2785,33,540,8,17
2154,1569,50,245,4,14
2158,1495,33,212,4,14
2160,2595,33,424,8,17
2164,1490,25,107,2,15
2166,1495,33,212,4,14
2168,1295,33,212,4,14
2170,1944,33,214,4,14
2172,2329,33,340,8,17
2176,1594,33,212,4,14
2178,1795,33,340,8,15
2180,2590,66,214,4,14
2182,2044,66,107,2,14
2184,2244,50,214,4,14
2186,2494,33,340,4,14
2188,1975,66,340,4,15
2190,1890,33,107,2,14
2192,1695,50,107,2,14
2194,2144,66,107,2,14
2196,2420,50,528,8,14
2200,1699,50,245,4,15
2202,2120,33,424,4,17
2204,1735,66,340,4,14
2206,1475,33,250,4,14
2208,2384,33,340,4,14
2210,2399,50,340,8,17
2212,2749,50,340,8,15
2214,3044,50,528,16,14
2216,2699,66,245,8,15
2218,1599,25,212,4,14
2220,1895,33,212,4,17
2224,1875,25,212,4,17
2226,2449,66,425,8,15
2228,1895,33,214,4,14
2230,1295,25,214,4,14
2232,2044,33,214,4,14
2234,1895,66,107,2,14
2236,2090,50,107,2,14
2238,1995,50,214,4,14
2240,1794,33,212,4,14
2242,1749,33,212,4,14
2244,2344,66,214,4,14
2246,2225,66,340,8,15
2248,1499,33,245,4,14
2250,2385,66,340,8,17
2252,1899,25,120,4,14
2254,3714,66,527,8,15
2256,1795,33,240,4,14
2260,1893,25,120,4,14
2262,1790,25,214,4,15
2266,1970,33,340,4,15
2268,2195,50,340,8,15
2272,3390,66,528,16,14
2274,1395,33,214,4,14
2276,2119,25,120,4,14
2278,2590,25,528,16,15
2280,2590,33,426,8,14
2282,3994,66,424,32,15
2284,2790,33,528,16,15
2286,2025,33,340,8,15
2288,2120,25,528,8,14
2290,2795,50,528,16,14
2292,1395,25,107,2,14
2294,1395,33,240,4,14
2298,2095,33,212,4,17
2300,1944,50,107,2,14
2305,1578,25,120,4,14
2309,2799,66,340,16,15
2311,1500,25,424,4,14
2313,2090,25,426,8,15
2315,1720,33,424,4,14
2317,1795,33,214,4,14
2319,2090,25,214,4,14
2323,2290,66,214,4,15
2329,1790,50,107,2,15
2331,3094,66,340,4,14
2333,1844,50,107,2,14
2335,2844,33,528,16,14
2337,2779,66,340,4,14
2339,2769,33,340,8,15
2345,1795,33,420,8,15
2347,2134,33,120,4,14
2349,2144,50,214,4,14
2353,1139,33,125,2,14
2357,2044,66,107,2,14
2361,1749,33,120,4,14
2363,2744,25,528,16,14
2365,3090,33,528,16,14
2367,1795,33,240,4,14
2369,2044,33,214,4,14
2371,2849,50,340,8,15
2373,2495,25,528,16,14
2375,2090,50,214,4,15
2377,2590,66,426,8,15
2379,1494,33,240,4,15
2381,2999,66,340,8,15
2383,2490,33,426,8,14
2389,1899,33,245,4,15
2393,1579,33,245,4,15
2395,1797,25,270,4,14
2401,1990,33,107,2,14
2403,2690,33,528,16,15
2409,1295,25,107,4,14
2411,2390,25,426,8,14
2413,1395,25,107,2,14
2415,2444,66,214,4,14
2417,2620,66,528,8,14
2421,2590,25,528,16,15
2423,3190,50,528,16,14
2425,2090,25,426,8,15
2427,2417,66,212,4,14
2429,1629,50,245,4,15
2431,1995,25,426,8,14
2435,1690,33,107,2,15
2437,1990,33,214,4,15
2439,2744,66,426,8,14
2443,1699,33,120,4,14
2445,1499,50,245,4,14
2447,2990,33,528,16,14
2449,2995,66,528,8,15
2451,1949,50,245,4,15
2453,1944,33,214,4,14
2457,1982,25,212,4,14
2459,2890,66,426,8,14
2463,2799,50,230,8,15
2465,1778,25,212,4,14
2469,4799,66,1000,16,17
2471,1449,33,245,4,14
2473,3334,66,528,16,15
2475,1375,25,120,4,14
2477,2429,66,340,8,17
2479,1844,25,214,4,14
2481,2995,66,340,16,15
2483,3485,66,540,16,17
2489,2899,66,340,16,15
2491,1695,25,214,4,14
2493,1799,33,120,4,14
2495,1544,25,107,2,14
2497,2004,25,212,4,14
2501,2924,66,245,4,14
2505,1595,33,107,2,14
2507,1669,66,245,4,14
2511,2197,33,270,4,14
2513,2444,50,426,8,14
2515,1995,50,214,4,14
2517,2344,66,214,4,14
2519,2444,33,426,8,14
2521,3044,50,528,16,14
2523,1944,50,107,2,14
2525,3095,66,540,16,15
2527,1999,66,270,4,14
2529,2499,66,425,8,15
2531,2390,50,426,8,15
2533,1395,33,240,4,14
2535,2634,33,340,4,14
2537,1775,33,420,4,14
2539,1790,33,214,4,14
2543,2344,33,426,8,14
2545,1444,25,107,2,14
2547,2405,33,424,8,14
2549,3090,66,528,16,15
2551,2799,50,230,8,15
2555,3090,66,528,16,14
2559,1644,50,107,2,14
2560,1395,33,107,2,14
2562,1795,33,240,4,14
2564,1794,25,214,4,14
2566,1399,66,270,4,14
2570,1794,33,212,4,14
2572,2444,50,426,8,14
2574,3244,66,528,16,14
2580,2929,50,340,4,17
2582,2344,33,426,8,14
2584,1925,33,212,4,14
2586,2094,50,214,4,14
2592,2049,50,340,8,14
2594,1689,25,212,4,14
2596,1994,66,107,2,14
2602,2199,50,340,8,17
2606,2695,33,528,16,14
2610,2294,25,426,8,14
2612,1590,25,214,4,14
2614,2259,25,212,4,17
2616,2890,50,528,16,15
2618,1894,33,214,4,14
2620,2320,33,528,8,14
2622,2199,50,425,8,15
2624,1875,66,420,4,15
2628,2144,66,214,4,14
2630,2790,33,528,16,15
2632,1995,25,426,8,14
2634,2229,66,212,4,14
2638,2420,50,528,8,14
2642,1999,25,170,4,14
2644,2944,66,340,8,17
2646,2995,66,256,8,15
2648,1955,66,420,4,14
2650,1894,50,340,4,15
2652,3089,66,424,8,14
2656,2244,25,426,8,14
2658,1195,25,107,2,14
2662,1939,33,212,4,14
2664,1490,33,107,2,15
2666,1694,33,107,2,14
2670,1849,50,245,4,15
2672,3397,66,450,16,15
2674,1495,33,212,4,14
2676,2769,66,340,8,14
2678,2995,66,528,16,14
2682,1119,33,125,2,14
2684,2645,66,424,8,17
2686,3544,66,340,16,17
2688,3019,66,340,8,15
2690,1799,33,245,4,15
2692,2039,33,212,4,14
2694,2819,50,340,8,15
2696,2039,25,120,4,17
2698,2944,33,528,16,14
2700,1399,25,245,4,14
2702,1544,33,107,2,14
2704,2290,33,426,8,14
2706,1795,50,424,4,14
2708,2495,66,426,8,14
2710,2220,33,528,8,14
2712,1790,66,107,2,14
2714,2849,66,340,8,15
2716,2365,66,420,8,17
2718,949,33,125,2,14
2722,1529,33,245,4,15
2724,2894,33,528,16,14
2726,1644,25,214,4,14
2728,2390,50,426,8,15
2730,1794,33,212,4,14
2732,1344,25,107,2,14
2734,2690,33,528,16,14
2736,1929,33,212,4,14
2742,1999,33,170,4,14
2744,1794,50,107,2,14
2746,1595,33,420,4,14
2750,2590,66,426,8,15
2752,2999,33,340,8,15
2754,3145,66,424,16,17
2756,1690,33,214,4,14
2760,1775,66,420,4,14
2762,2090,66,214,4,14
2764,1490,33,107,2,14
2766,2795,66,340,8,15
2768,2495,66,426,8,14
2772,1559,50,245,4,15
2774,1829,33,212,4,14
2778,2199,66,340,8,14
2780,1395,33,240,4,14
2782,2544,50,426,8,14
2784,2219,33,340,4,14
2786,2794,66,426,8,14
2788,2144,25,426,8,14
2792,2190,33,426,8,14
2796,2744,66,426,8,14
2798,1495,33,212,4,14
2800,1819,33,120,4,14
2802,3397,66,450,16,15
2804,1594,33,107,2,14
2806,1775,33,420,4,14
2808,2274,33,424,8,14
2810,1944,66,107,2,14
2812,1290,25,107,2,14
2814,2669,50,340,8,14
2817,2189,33,212,4,15
2819,3334,66,528,16,15
2821,2995,66,340,16,15
2823,2244,33,426,8,14
2825,2790,33,528,16,14
2827,2844,33,528,16,14
2829,2799,50,320,8,15
2831,1655,50,340,4,15
2833,3239,50,340,8,17
2837,2644,33,528,16,14
2839,1895,66,425,8,15
2841,1444,25,107,2,14
2847,2499,33,212,4,17
2849,1395,33,214,4,14
2851,1719,33,120,4,14
2855,1595,33,340,8,14
2859,2744,50,528,16,14
2861,2190,33,426,8,15
2863,2265,66,425,8,17
2865,1590,25,214,4,15
2867,2039,33,212,4,14
2871,2490,33,528,16,15
2873,2090,66,214,4,14
2875,2799,50,340,8,15
2877,2590,33,528,16,15
2879,1589,25,212,4,14
2881,3129,66,527,8,14
2883,2499,66,545,8,15
2885,1590,50,107,2,14
2887,2427,66,424,8,15
2889,2079,33,212,4,15
2891,1939,33,212,4,14
2893,2295,25,528,16,14
2895,1595,33,214,4,14
2897,1915,33,425,8,15
2899,3379,66,527,8,15
2903,1925,33,212,4,15
2907,2243,33,426,8,14
2909,2509,50,340,4,15
2911,2690,50,528,16,14
2913,2259,25,212,4,17
2915,2970,66,420,16,15
2919,1644,50,107,2,14
2921,1735,50,340,4,14
2925,2095,33,426,8,14
2927,2395,33,528,16,14
2929,1625,33,340,4,15
2931,2294,66,214,4,14
2933,2895,66,530,16,17
2935,2294,66,212,8,14
2937,2390,25,528,16,15
2939,3439,66,340,8,17
2943,2189,33,212,4,15
2945,2645,66,424,8,17
2947,2769,66,340,8,14
2949,1839,25,212,4,15
2951,2927,66,424,16,15
2955,1844,66,107,2,14
2957,2644,66,426,8,14
2959,1994,33,214,4,14
2961,1755,66,340,4,15
2963,2520,66,528,8,14
2965,1790,66,107,2,14
2969,2669,50,340,8,14
2971,1929,33,212,4,14
2975,1594,33,212,4,14
2977,2669,25,170,4,17
2979,1544,33,107,2,14
2981,2543,66,426,8,14
2985,1995,33,426,8,14
2989,1894,33,214,4,14
2991,1795,50,214,4,14
2995,2644,33,528,16,14
2999,1395,33,107,2,14
3001,1895,25,426,8,14
3005,2195,50,420,8,15
3007,1494,25,107,2,14
3009,1495,33,212,4,14
3011,2425,50,424,8,15
3013,2844,50,528,16,14
3017,2745,66,530,16,15
3019,3304,66,420,16,17
3021,1695,33,214,4,14
3023,1590,50,107,2,15
3029,2095,33,426,8,14
3031,2425,66,212,8,15
3033,1495,33,340,4,14
3035,3229,66,527,8,14
3037,2199,66,340,8,14
3039,1495,50,107,2,14
3041,1925,33,212,4,15
3043,2799,66,340,16,15
3045,2490,66,426,8,14
3047,1995,50,424,8,14
3051,1689,25,212,4,14
3057,1644,33,107,2,14
3059,2094,50,212,8,14
3061,2020,25,528,8,14
3063,2355,66,340,8,15
3065,3145,66,424,16,17
3067,2120,33,528,8,14
3069,1829,33,212,4,14
3071,2290,50,426,8,14
3072,1794,33,212,4,14
3074,1894,50,420,4,15
3076,2544,25,528,16,14
3028,2044,25,426,8,14
3030,1295,33,214,4,14
3032,2045,66,425,8,15
3034,1695,33,340,8,14
3038,2319,33,340,4,14
3042,1399,33,270,4,14
3044,1694,33,107,2,14
3048,1794,25,214,4,14
3052,1975,33,424,8,14
3054,1990,25,426,8,14
3056,2479,66,212,4,15
3058,2845,66,424,8,17
3060,2889,33,340,4,17
3062,1995,66,214,4,14
3064,2219,33,340,4,14
3066,2775,66,420,16,15
3068,1790,33,214,4,14
3070,1495,25,340,8,14
3075,1299,33,212,4,14
3077,2699,66,470,8,15
3079,1725,33,212,4,15
3083,2390,50,420,8,15
3085,1690,33,214,4,14
3087,2195,50,426,8,14
3091,2904,66,340,8,17
3093,2544,33,528,16,14
3095,1794,50,107,2,14
3097,2795,66,424,16,15
3101,1944,66,214,4,14
3103,2399,66,212,4,15
3105,2989,66,424,8,14
3107,2890,75,528,16,15
3109,2869,66,340,8,14
3111,1299,33,212,4,14
3113,3089,66,424,8,14
3117,1890,75,107,2,14
3119,1818,33,212,4,14
3121,2544,75,426,8,14
3123,3149,66,527,16,17
3129,2124,33,240,4,14
3131,2690,66,528,16,14
3133,2499,66,340,4,14
3137,2320,66,528,8,14
3141,1939,33,212,4,14
3145,2690,66,528,16,15
3147,3299,66,1000,16,15
3151,1595,66,214,4,14
3153,1694,33,107,2,14
3157,3799,66,527,8,17
3159,1290,25,107,2,15
3161,2290,100,214,4,15
3163,1844,50,214,4,14
3165,2090,33,426,8,15
3169,2999,100,527,16,15
3171,2845,66,540,8,17
3173,2520,75,528,8,14
3175,1825,66,425,8,15
3179,1699,33,340,4,14
3183,1790,50,214,4,14
3185,3049,100,527,16,15
3187,1590,50,107,2,14
3189,2499,100,340,8,15
3191,2090,100,107,2,15
3193,3304,66,420,16,17
3195,1490,33,107,2,15
3199,1899,33,340,8,14
3201,1744,66,107,2,14
3203,1359,25,120,4,14
3205,3129,100,527,16,15
3207,2359,50,340,4,14
3209,2290,66,426,8,15
3213,1849,33,212,4,14
3223,1749,33,212,4,14
3225,2344,50,426,8,14
3227,2590,50,528,16,15
3229,1595,66,107,2,14
3231,3499,100,1000,16,15
3233,1399,33,170,4,14
3235,1395,33,214,4,14
3237,1690,66,107,2,15
3239,2944,75,528,16,14
3241,1469,33,340,4,14
3243,1865,33,425,8,15
3245,1290,25,107,2,14
3251,2120,33,528,8,14
3253,3044,75,528,16,14
3255,1595,33,214,4,14
3257,1944,75,107,2,14
3259,1995,66,425,8,15
3261,2609,33,212,4,17
3263,1195,25,214,4,14
3265,2425,50,212,8,17
3267,1990,50,420,4,14
3271,1895,100,340,4,14
3275,2249,66,212,4,14
3277,2899,100,527,16,15
3279,2195,25,528,16,14
3281,2294,75,214,4,14
3283,1495,33,340,4,14
3285,3379,66,527,8,15
3287,1645,33,340,4,14
3289,2290,66,426,8,14
3291,2343,66,426,8,14
3295,1839,25,212,4,15
3297,1490,33,107,2,14
3299,2509,50,340,4,15
3301,2095,50,426,8,14
3303,3144,100,528,16,14
3305,1499,33,170,4,15
3307,1595,66,340,4,14
3313,1490,25,214,4,14
3315,1925,33,212,4,17
3317,2195,66,426,8,14
3321,1399,33,270,4,14
3323,2490,75,426,8,15
3325,2090,75,214,4,15
3327,2695,66,528,8,15
3328,1690,66,340,4,15
3330,2399,100,340,8,14
3332,2244,33,426,8,14
3334,2190,50,426,8,14
3338,1690,33,214,4,15
3340,3239,66,424,8,15
3342,1299,33,340,4,14
3344,1495,50,214,4,14
3346,2444,100,214,4,14
3348,2890,75,528,16,14
3350,2644,50,528,16,14
3352,1795,75,107,2,14
3354,2395,75,426,8,14
3356,2599,66,450,8,15
3358,3029,100,527,16,15
3362,1559,33,212,4,14
3364,2720,100,528,8,14
3366,2743,100,426,8,14
3368,2090,75,214,4,14
3370,1529,33,170,4,14
3372,2499,100,340,8,14
3374,1558,33,212,4,14
3376,1625,33,240,4,14
3378,1695,33,425,8,15
3380,2425,66,530,16,15
3382,1995,50,212,8,14
3384,1890,75,107,2,15
3390,1894,50,420,4,15
3392,2149,66,212,4,14
3394,3229,66,527,8,14
3396,2425,100,425,8,15
3398,2044,25,426,8,14
3400,1790,50,214,4,15
3402,2595,66,528,16,14
3404,2075,66,425,8,15
3410,1639,33,120,4,14
3412,1644,50,107,2,14
3414,1690,66,107,2,15
3416,1790,50,214,4,14
3418,1690,33,340,4,14
3420,2344,66,426,8,14
3424,3244,100,528,16,14
3426,1995,33,540,8,14
3428,2625,66,530,8,17
3432,1844,66,107,2,14
3434,1689,25,212,4,14
3436,2044,75,107,2,14
3438,1795,66,340,8,14
3440,1295,33,340,4,14
3442,1944,66,214,4,14
3444,2469,33,340,4,15
3446,1495,50,107,2,14
3450,2090,33,528,8,14
3454,2995,100,528,16,14
3456,1559,33,212,4,14
3458,1589,25,212,4,14
3460,2215,100,425,8,15
3462,1849,33,212,4,14
3464,1794,33,340,4,14
3466,1844,50,214,4,14
3468,2344,100,214,4,14
3470,2144,100,107,2,14
3472,2029,33,420,8,14
3474,1490,25,214,4,15
3476,1899,33,420,8,14
3480,2090,100,107,2,14
3482,2904,66,340,8,17
3484,1999,66,340,8,15
3486,2744,66,528,16,14
3488,1795,33,425,8,15
3490,1890,66,214,4,15
3492,1550,66,210,4,15
3494,2894,100,426,8,14
3496,2244,50,426,8,14
3498,2695,66,528,8,15
3500,2890,75,528,16,14
3502,1399,33,210,4,14
3504,2444,25,528,16,14
3508,1495,50,214,4,14
3510,1595,66,107,2,14
3512,2644,75,426,8,14
3514,1945,66,340,8,15
3516,1529,33,210,4,14
3518,2349,100,420,8,15
3522,2095,100,425,8,15
3524,2344,50,426,8,14
3526,2195,100,214,4,14
3528,2794,50,528,16,14
3530,1825,33,340,8,15
3532,3499,100,1000,16,15
3538,3239,50,340,8,17
3540,2644,33,528,16,14
3542,2419,33,212,4,17
3544,3019,66,340,8,15
3546,2090,33,426,8,14
3548,1345,33,210,4,14
3550,2590,50,528,16,15
3554,2395,33,528,16,14
3556,2645,66,540,8,17
3558,2445,66,425,8,17
3560,3090,100,528,16,14
3564,2425,33,540,8,17
3566,1839,25,212,4,15
3568,1290,25,107,2,15
3570,2399,100,420,8,14
3572,2494,25,528,16,14
3574,2844,100,426,8,14
3576,2545,100,425,8,15
3578,1249,25,100,4,14
3580,2179,66,425,8,14
3587,3129,100,527,16,15
3591,3090,100,528,16,15
3593,3099,100,527,16,15
3595,2615,100,530,8,15
3599,2699,100,450,8,15
3601,2149,66,212,4,14
3603,2495,50,528,16,14
3607,2690,100,426,8,15
3617,3439,66,340,8,17
3619,1990,50,420,4,14
3621,2395,75,426,8,14
3623,2615,100,340,8,17
3625,3294,100,528,16,14
3627,1444,25,107,2,14
3629,2644,50,528,16,14
3631,2665,100,540,8,15
3635,2427,66,540,8,15
3637,1509,25,120,4,15
3639,2195,66,426,8,14
3643,2894,66,528,16,14
3645,1944,25,426,8,14
3647,2095,66,425,8,15
3649,3299,66,1000,16,15
3651,2190,50,528,8,14
3653,3304,66,420,16,17
3655,1725,33,340,4,17
3657,2115,33,530,8,15
3659,1595,33,214,4,14
3661,1675,33,425,8,15
3663,3379,66,527,8,15
3665,1259,25,120,4,14
3667,2889,33,340,4,17
3671,2627,100,540,8,15
3673,1999,50,340,4,14
3675,2819,66,212,4,17
3681,1595,66,214,4,14
3683,2490,75,426,8,15
3687,2124,33,240,4,14
3689,3229,66,527,8,14
3693,1490,25,214,4,14
3695,2359,50,340,4,14
3697,2795,75,528,16,14
3699,2494,66,426,8,14
3701,2444,100,214,4,14
3703,2769,66,340,8,14
3705,1995,100,107,2,14
3707,3044,75,528,16,14
3713,1889,33,120,4,15
3715,2215,66,530,8,15
3717,2295,66,340,8,17
3721,2319,33,340,4,14
3723,1395,25,214,4,14
3727,2844,66,528,16,14
3729,1195,25,214,4,14
3731,2385,100,540,8,15
3735,1495,33,340,4,14
3737,2090,33,426,8,15
3739,2143,33,426,8,14
3741,2499,75,340,16,15
3745,2190,100,214,4,14
3747,1999,33,527,4,14
3749,2493,33,528,16,14
3751,2599,100,420,8,15
3753,2349,100,420,8,15
3755,2775,66,540,16,15
3757,2243,66,426,8,14
3761,2943,100,528,16,14
3763,2343,33,528,16,14
3767,1399,33,210,4,14
3769,2044,33,426,8,14
3775,2199,100,340,8,14
3777,2818,100,428,16,17
3779,2065,33,540,8,15
3781,2029,33,420,4,14
3783,3243,66,1000,24,14
3785,2189,50,212,4,14
3787,2338,33,170,4,15
3789,1895,50,420,4,14
3791,3095,66,1000,24,14
3793,2040,33,426,8,14
3797,3543,100,1000,24,14
3801,1865,66,425,8,15
3803,2854,33,1000,24,14
3807,2543,100,426,8,14
3809,1689,33,212,4,14
3811,1699,50,340,8,15
3813,2749,100,420,8,17
3815,2018,50,340,8,17
3817,1599,33,210,4,14
3819,1299,33,210,4,14
3821,2465,66,540,8,17
3825,1795,66,214,4,14
3827,2440,33,528,16,15
3829,3358,50,340,4,17
3831,1945,33,426,8,14
3833,1595,33,340,8,14
3835,2390,33,540,8,17
3837,2095,66,540,8,15
3839,2744,66,528,16,14
3842,1899,66,250,4,15
3844,1798,33,340,4,17
3846,1999,33,420,4,15
3848,1288,33,340,4,15
3850,2499,100,428,16,15
3852,2795,100,528,16,14
3854,2890,33,1000,24,15
3856,1679,33,340,8,15
3858,1998,33,340,8,17
3860,2199,66,420,8,14
3862,1999,66,420,8,14
3864,1899,66,340,8,15
3866,2099,33,420,4,14
3868,1745,66,425,8,15
3870,2688,33,212,4,17
3872,1704,33,214,4,14
3874,2943,33,1000,24,14
3876,2265,33,540,8,15
3878,2190,66,528,8,14
3880,2635,66,1080,8,15
3882,1895,33,540,8,15
3884,2449,100,527,8,15
3886,1595,66,214,4,14
3890,1495,33,340,4,14
3892,1890,66,214,4,14
3894,3044,33,1000,24,14
3896,1945,33,426,8,14
3900,2554,66,528,16,14
3902,1794,33,340,4,14
3904,2890,33,1000,24,14
3906,2243,66,426,8,14
3908,3154,66,1000,24,14
3910,2768,50,212,4,15
3912,2779,66,340,4,14
3914,2245,66,540,8,15
3916,1488,50,340,4,15
3918,3644,100,1000,24,14
3920,2790,100,540,8,14
3922,3194,33,1000,24,14
3926,1995,66,425,8,15
3930,1399,50,340,4,14
3932,1890,66,214,4,15
3934,2190,66,426,8,14
3936,2358,25,120,4,17
3938,2590,66,528,16,15
3940,2890,100,528,16,14
3942,2738,66,170,4,15
3944,2099,66,527,8,14
3946,2365,66,540,8,15
3948,1395,33,214,4,14
3950,2627,100,540,8,15
3952,2899,100,420,8,17
3954,2594,33,528,16,14
3956,2095,100,214,4,14
3960,2145,33,540,8,15
3962,2525,33,540,8,15
3966,1695,50,340,8,14
3970,2929,66,527,16,15
3974,1890,33,426,8,14
3976,3040,33,1000,24,14
3978,2095,66,426,8,14
3984,3199,66,527,16,17
3986,1890,33,426,8,15
3988,2444,33,528,16,14
3990,1799,50,250,4,15
3992,1744,33,214,4,14
3994,2899,66,527,16,15
3998,2295,66,540,8,15
4000,2190,100,214,4,15
4002,2630,66,540,8,17
4004,3158,66,170,4,17
4006,3078,50,212,4,17
4010,2154,66,426,8,14
4014,2890,100,528,16,15
4016,2845,66,540,16,17
4018,2154,100,426,4,14
4020,2290,33,528,16,14
4024,1590,33,426,4,15
4026,2854,33,1000,24,14
4028,2095,66,426,8,14
4032,2099,66,420,8,14
4034,1943,33,426,8,14
4036,2929,66,527,16,15
4038,2795,100,528,16,14
4040,3543,100,1000,24,14
4044,1590,33,426,4,14
4046,2629,100,420,8,15
4048,1925,66,425,8,15
4054,2595,66,528,8,15
4056,1554,33,426,4,14
4060,2644,100,426,8,14
4062,2075,66,540,8,15
4064,2190,100,426,4,15
4068,2243,66,426,8,14
4070,2568,33,270,4,15
4072,1970,66,420,4,14
4074,3984,66,340,8,17
4076,2195,33,528,16,14
4078,2149,66,420,8,15
4080,1699,50,340,8,15
4082,2190,100,426,4,14
4084,1608,33,340,4,14
4086,1288,33,340,4,15
4090,3093,33,1000,24,14
4092,3628,66,270,4,17
4094,2194,33,426,8,14
4097,2590,66,528,16,15
4099,2004,33,426,8,14
4101,2040,33,426,8,14
4103,1740,33,426,4,15
4105,2093,33,426,8,14
4107,1499,33,340,4,14
4109,2344,100,426,4,14
4111,2590,66,528,16,14
4117,2299,66,540,8,15
4121,1974,33,200,4,14
4123,1945,33,426,8,14
4125,2190,66,426,8,14
4129,2590,33,1000,16,14
4131,2399,66,528,8,15
4133,2129,66,420,8,14
4135,1890,33,426,8,15
4137,2440,33,528,16,14
4139,2254,33,528,16,14
4141,2404,33,528,16,14
4143,2985,66,340,8,14
4147,1969,66,425,8,14
4149,1799,66,340,8,15
4155,1499,33,210,4,14
4157,2344,66,426,8,14
4159,2818,100,428,16,17
4163,2890,100,528,16,15
4167,2549,100,420,8,15
4169,1445,50,214,4,14
4171,2349,100,420,8,15
4173,2490,100,426,8,14
4175,2854,100,528,16,14
4179,1855,66,425,8,15
4181,2470,66,420,8,15
4183,1894,33,426,4,14
4187,1854,66,426,4,14
4189,2299,66,340,4,14
4195,2118,66,340,8,17
4199,3395,100,1000,24,14
4201,2945,33,1000,24,14
4203,3095,66,1000,24,14
4205,1645,50,340,8,14
4207,2895,100,528,8,15
4209,2628,33,270,4,15
4211,1399,50,210,4,14
4213,2378,25,212,4,17
4215,3195,66,1080,16,17
4217,2299,66,540,8,15
4219,3299,66,1000,16,15
4221,1695,66,425,8,15
4223,1545,66,214,4,14
4225,2343,33,528,16,14
4227,3044,33,1000,24,14
4229,2015,66,425,8,14
4231,2299,66,428,16,15
4233,1469,33,212,4,14
4235,2688,33,270,4,15
4237,2490,100,426,8,15
4239,1795,33,426,8,14
4241,2395,100,426,8,14
4243,1940,33,528,8,15
4247,2494,33,720,16,14
4249,2644,33,720,16,14
4251,2094,33,528,8,14
4253,1649,66,212,4,15
4255,3443,100,1000,24,14
4259,1379,50,340,4,14
4261,3093,33,1000,24,14
4265,1645,50,340,8,14
4267,1418,33,250,2,17
4269,3108,33,270,4,17
4271,2190,66,528,8,15
4273,1149,33,250,2,14
4279,2304,33,720,16,14
4281,2495,66,720,16,14
4287,1595,33,340,8,14
4291,1974,33,200,4,14
4293,2915,66,1080,16,15
4295,2098,50,340,4,17
4297,1799,66,340,4,15
4299,2045,66,730,8,15
4301,1989,33,270,4,14
4303,2095,66,528,8,14
4305,1499,33,340,4,14
4309,2265,66,730,8,15
4311,2128,66,425,8,14
4313,1199,33,340,4,14
4315,1399,66,340,4,14
4317,3208,66,270,4,15
4319,2628,33,270,4,15
4321,2190,66,528,8,14
4323,1149,33,340,4,14
4325,2490,33,720,16,15
4327,1998,66,340,8,15
4329,2745,100,720,16,14
4331,3040,33,1000,24,15
4333,1299,33,340,4,14
4337,2945,33,1000,24,14
4347,1899,66,420,8,14
4349,2543,33,720,16,14
4352,3194,33,1000,24,14
4356,1549,33,210,4,15
4360,1993,33,528,8,14
4362,2099,66,420,8,14
4364,3048,33,270,4,17
4368,1999,66,527,8,14
4370,1195,25,214,4,14
4372,2590,66,720,16,14
4374,1994,66,214,4,14
4376,2105,66,730,8,15
4378,1779,33,340,4,15
4382,1818,66,340,4,17
4384,1745,66,214,4,14
4386,3115,66,1080,16,17
4388,1888,66,340,8,15
4390,1970,66,420,4,14
4392,2059,66,425,8,15
4394,2440,100,528,8,15
4396,1645,33,214,4,14
4398,1895,66,730,8,15
4400,3294,66,1000,24,14
4402,1618,33,340,4,17
4404,1395,25,340,8,14
4406,2545,66,528,8,15
4408,1940,33,528,8,14
4410,3628,66,270,4,17
4412,3295,100,1000,24,14
4414,2634,66,540,8,17
4416,2109,33,270,4,14
4420,1599,33,210,4,14
4422,3354,100,1000,24,14
4426,1740,33,214,4,14
4428,3293,100,728,8,14
4430,1995,100,214,4,14
4434,1744,33,214,4,14
4436,1999,66,420,8,14
4438,1718,66,212,4,14
4440,2795,66,1080,16,15
4442,1590,33,214,4,15
4444,2049,33,270,4,14
4446,2688,33,270,4,15
4448,2055,66,730,8,14
4450,2054,100,214,4,14
4452,2454,33,720,16,14
4454,2049,66,420,8,15
4456,2318,66,528,8,17
4458,3099,66,1000,16,15
4460,2890,33,1000,24,15
4462,2244,33,528,8,14
4466,1845,33,528,8,14
4468,2095,66,730,8,15
4470,1495,66,214,4,14
4472,2099,33,212,8,14
4474,1804,66,214,4,14
4476,3040,33,1000,24,14
4478,3485,66,2100,16,15
4480,1999,66,340,8,14
4482,1288,33,340,4,15
4486,1979,33,528,8,15
4488,2893,100,720,16,14
4490,2604,50,720,16,15
4492,2354,33,720,16,15
4494,3095,50,1000,24,15
4496,2504,33,720,16,15
4498,3044,66,720,16,15
4500,2090,66,214,4,14
4502,1489,66,212,4,14
4504,1759,66,540,8,14
4506,1890,33,528,8,15
4508,1748,66,212,4,14
4512,1945,33,528,8,14
